z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
494,9.224557710505293,0,0,0,0.06264409051171849,0.06264409051171849,0.06259250091592732,0
498,9.229611607835633,0,0,0,0.0626535330147563,0.0626535330147563,0.0626255224571265,0
502,9.23462507355432,0,0,0,0.06266061333520342,0.06266061333520342,0.06264911282499842,0
506,9.239598749443152,0,0,0,0.06266533280799254,0.06266533280799254,0.06266326846692044,0
510,9.244533262123417,0,0,0,0.06266769232223549,0.06266769232223549,0.06266798725110496,0
514,9.249429223529658,0,0,0,0.06266769232223549,0.06266769232223549,0.06266326846692044,0
518,9.254287231365097,0,0,0,0.06266533280799254,0.06266533280799254,0.06264911282499842,0
522,9.259107869539527,0,0,0,0.06266061333520342,0.06266061333520342,0.0626255224571265,0
526,9.263891708590501,0,0,0,0.0626535330147563,0.0626535330147563,0.06259250091592732,0
530,9.268639306088554,0,0,0,0.06264409051171849,0.06264409051171849,0.0625500531743235,0
534,9.27335120702721,0,0,0,0.0626322840438153,0.0626322840438153,0.06249818562478881,0
538,9.278027944198406,0,0,0,0.062618111379396,0.062618111379396,0.06243690607838542,0
542,9.28267003855405,0,0,0,0.06260156983488231,0.06260156983488231,0.062366223763587615,0
546,9.287277999554247,0,0,0,0.06258265627169299,0.06258265627169299,0.062286149324892015,0
550,9.291852325502843,0,0,0,0.0625613670926373,0.0625613670926373,0.062196694821214545,0
554,9.2963935038708,0,0,0,0.06253769823776854,0.06253769823776854,0.06209787372407443,0
558,9.300902011607942,0,0,0,0.06251164517968767,0.06251164517968767,0.0619897009155654,0
562,9.30537831544356,0,0,0,0.0624832029182851,0.0624832029182851,0.061872192686114526,0
566,9.309822872176372,0,0,0,0.06245236597490844,0.06245236597490844,0.061745366732028927,0
570,9.314236128954253,0,0,0,0.06241912838594108,0.06241912838594108,0.06160924215283079,0
574,9.318618523544199,0,0,0,0.062383483695776024,0.062383483695776024,0.061463839448381054,0
578,9.322970484592915,0,0,0,0.062345424949167165,0.062345424949167165,0.06130918051579216,0
582,9.32729243187841,0,0,0,0.062304944682938686,0.062304944682938686,0.06114528864613047,0
586,9.33158477655298,0,0,0,0.062262034917031556,0.062262034917031556,0.060972188520908716,0
590,9.335847921377926,0,0,0,0.06221668714486388,0.06221668714486388,0.060789906208369056,0
594,9.340082260950348,0,0,0,0.06216889232298022,0.06216889232298022,0.06059846915955726,0
598,9.344288181922316,0,0,0,0.062118640859962784,0.062118640859962784,0.06039790620418872,0
602,9.348466063212737,0,0,0,0.062065922604574865,0.062065922604574865,0.060188247546306806,0
606,9.35261627621222,0,0,0,0.062010726833105004,0.062010726833105004,0.059969524759734175,0
610,9.356739184981196,0,0,0,0.061953042235877505,0.061953042235877505,0.05974177078331797,0
614,9.360835146441545,0,0,0,0.06189285690289221,0.06189285690289221,0.059505019915969314,0
618,9.364904510562026,0,0,0,0.06183015830855375,0.06183015830855375,0.05925930781149798,0
622,9.368947620537716,0,0,0,0.06176493329544734,0.06176493329544734,0.05900467147324309,0
626,9.372964812963698,0,0,0,0.061697168057114775,0.061697168057114775,0.058741149248500574,0
630,9.376956418003209,0,0,0,0.061626848119780836,0.061626848119780836,0.05846878082274815,0
634,9.38092275955048,0,0,0,0.06155395832297663,0.06155395832297663,0.05818760721366892,0
638,9.38486415538845,0,0,0,0.06147848279900214,0.06147848279900214,0.05789767076497413,0
642,9.388780917341556,0,0,0,0.06140040495116574,0.06140040495116574,0.05759901514002652,0
646,9.39267335142375,0,0,0,0.061319707430734255,0.061319707430734255,0.05729168531526464,0
650,9.396541757982007,0,0,0,0.06123637211252121,0.06123637211252121,0.056975727573429676,0
654,9.400386431835352,0,0,0,0.06115038006903625,0.06115038006903625,0.056651189496595346,0
658,9.404207662409732,0,0,0,0.06106171154311198,0.06106171154311198,0.05631811995900227,0
662,9.408005733868723,0,0,0,0.06097034591891849,0.06097034591891849,0.055976569119697686,0
666,9.411780925240361,0,0,0,0.06087626169126887,0.06087626169126887,0.0556265884149817,0
670,9.415533510540142,0,0,0,0.0607794364331107,0.0607794364331107,0.05526823055066109,0
674,9.419263758890363,0,0,0,0.060679846761091366,0.060679846761091366,0.054901549494112065,0
678,9.42297193463595,0,0,0,0.060577468299075,0.060577468299075,0.05452660046615301,0
682,9.426658297456866,0,0,0,0.06047227563947966,0.06047227563947966,0.05414343993272835,0
686,9.430323102477232,0,0,0,0.060364242302292544,0.060364242302292544,0.053752125596405034,0
690,9.433966600371276,0,0,0,0.06025334069160929,0.06025334069160929,0.05335271638768276,0
694,9.437589037466228,0,0,0,0.060139542049530904,0.060139542049530904,0.05294527245611923,0
698,9.44119065584225,0,0,0,0.0600228164072376,0.0600228164072376,0.052529855161271816,0
702,9.444771693429512,0,0,0,0.059903132533044065,0.059903132533044065,0.05210652706345711,0
706,9.448332384102512,0,0,0,0.059780457877223386,0.059780457877223386,0.05167535191432949,0
710,9.451872957771727,0,0,0,0.059654758513369245,0.059654758513369245,0.051236394647280484,0
714,9.455393640472707,0,0,0,0.05952599907604501,0.05952599907604501,0.05078972136765986,0
718,9.458894654452646,0,0,0,0.05939414269444698,0.05939414269444698,0.050335399342820546,0
722,9.462376218254589,0,0,0,0.05925915092178415,0.05925915092178415,0.049873496991988356,0
726,9.465838546799274,0,0,0,0.05912098366004989,0.05912098366004989,0.04940408387595831,0
730,9.469281851464762,0,0,0,0.05897959907983173,0.05897959907983173,0.04892723068661905,0
734,9.472706340163862,0,0,0,0.05883495353477173,0.05883495353477173,0.04844300923630688,0
738,9.476112217419466,0,0,0,0.05868700147025426,0.05868700147025426,0.04795149244699111,0
742,9.479499684437844,0,0,0,0.058535695325857284,0.058535695325857284,0.047452754339292275,0
746,9.482868939179976,0,0,0,0.058380985431058165,0.058380985431058165,0.04694687002133489,0
750,9.486220176430967,0,0,0,0.05822281989363576,0.05822281989363576,0.046433915677436446,0
754,9.489553587867615,0,0,0,0.05806114448015431,0.05806114448015431,0.045913968556634356,0
758,9.492869362124203,0,0,0,0.05789590248785334,0.05789590248785334,0.045387106961052484,0
762,9.496167684856553,0,0,0,0.057727034607197955,0.057727034607197955,0.04485341023410919,0
766,9.499448738804396,0,0,0,0.05755447877426693,0.05755447877426693,0.04431295874856843,0
770,9.502712703852133,0,0,0,0.05737817001206895,0.05737817001206895,0.043765833894436015,0
774,9.505959757088,0,0,0,0.05719804025977987,0.05719804025977987,0.04321211806670249,0
778,9.509190072861744,0,0,0,0.05701401818878424,0.05701401818878424,0.042651894652934785,0
782,9.512403822840774,0,0,0,0.05682602900428081,0.05682602900428081,0.042085248020718335,0
786,9.51560117606492,0,0,0,0.056633994231072265,0.056633994231072265,0.04151226350495168,0
790,9.51878229899977,0,0,0,0.05643783148200142,0.05643783148200142,0.04093302739499526,0
