z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
390.0,12.873902018105829,0,0,0,0.098222331724705764,0.098222331724705764,0.093299279883473890,0
394.0,12.884106188280072,0,0,0,0.098338642779203386,0.098338642779203386,0.093733901191257504,0
398.0,12.894207284266574,0,0,0,0.098450853080536638,0.098450853080536638,0.094154406518302092,0
402.0,12.904207367601158,0,0,0,0.098558986820433278,0.098558986820433278,0.094560732538052139,0
406.0,12.914108438583870,0,0,0,0.098663067094856408,0.098663067094856408,0.094952818059303667,0
410.0,12.923912438680491,0,0,0,0.098763115934924040,0.098763115934924040,0.095330604035419375,0
414.0,12.933621252807452,0,0,0,0.098859154336068372,0.098859154336068372,0.095694033573220899,0
418.0,12.943236711506893,0,0,0,0.098951202285520401,0.098951202285520401,0.096043051941556587,0
422.0,12.952760593018148,0,0,0,0.099039278788199014,0.099039278788199014,0.096377606579543987,0
426.0,12.962194625251508,0,0,0,0.099123401891078780,0.099123401891078780,0.096697647104485210,0
430.0,12.971540487669746,0,0,0,0.099203588706104587,0.099203588706104587,0.097003125319454403,0
434.0,12.980799813082541,0,0,0,0.099279855431717051,0.099279855431717051,0.097293995220556012,0
438.0,12.989974189358584,0,0,0,0.099352217373047599,0.099352217373047599,0.097570213003852865,0
442.0,12.999065161059836,0,0,0,0.099420688960838013,0.099420688960838013,0.097831737071962771,0
446.0,13.008074231002201,0,0,0,0.099485283769135069,0.099485283769135069,0.098078528040323049,0
450.0,13.017002861746503,0,0,0,0.099546014531807198,0.099546014531807198,0.098310548743121631,0
454.0,13.025852477023484,0,0,0,0.099602893157926517,0.099602893157926517,0.098527764238894130,0
458.0,13.034624463096321,0,0,0,0.099655930746056123,0.099655930746056123,0.098730141815785849,0
462.0,13.043320170063875,0,0,0,0.099705137597479482,0.099705137597479482,0.098917650996478104,0
466.0,13.051940913107783,0,0,0,0.099750523228405524,0.099750523228405524,0.099090263542778001,0
470.0,13.060487973686241,0,0,0,0.099792096381180473,0.099792096381180473,0.099247953459871002,0
474.0,13.068962600677214,0,0,0,0.099829865034534379,0.099829865034534379,0.099390697000235617,0
478.0,13.077366011473593,0,0,0,0.099863836412888041,0.099863836412888041,0.099518472667219693,0
482.0,13.085699393032737,0,0,0,0.099894016994743234,0.099894016994743234,0.099631261218277811,0
486.0,13.093963902882631,0,0,0,0.099920412520176985,0.099920412520176985,0.099729045667869026,0
490.0,13.102160670086809,0,0,0,0.099943027997458078,0.099943027997458078,0.099811811290014929,0
494.0,13.110290796170059,0,0,0,0.099961867708802069,0.099961867708802069,0.099879545620517249,0
498.0,13.118355356006790,0,0,0,0.099976935215278673,0.099976935215278673,0.099932238458834963,0
502.0,13.126355398673866,0,0,0,0.099988233360883305,0.099988233360883305,0.099969881869620428,0
506.0,13.134291948269603,0,0,0,0.099995764275782800,0.099995764275782800,0.099992470183914453,0
510.0,13.142166004700508,0,0,0,0.099999529378742777,0.099999529378742777,0.10000000000000001,0
514.0,13.149978544437301,0,0,0,0.099999529378742777,0.099999529378742777,0.099992470183914453,0
518.0,13.157730521241620,0,0,0,0.099995764275782800,0.099995764275782800,0.099969881869620428,0
522.0,13.165422866864775,0,0,0,0.099988233360883305,0.099988233360883305,0.099932238458834963,0
526.0,13.173056491719846,0,0,0,0.099976935215278673,0.099976935215278673,0.099879545620517249,0
530.0,13.180632285528304,0,0,0,0.099961867708802069,0.099961867708802069,0.099811811290014929,0
534.0,13.188151117942333,0,0,0,0.099943027997458078,0.099943027997458078,0.099729045667869026,0
538.0,13.195613839143922,0,0,0,0.099920412520176985,0.099920412520176985,0.099631261218277811,0
542.0,13.203021280421783,0,0,0,0.099894016994743234,0.099894016994743234,0.099518472667219693,0
546.0,13.210374254727043,0,0,0,0.099863836412888041,0.099863836412888041,0.099390697000235617,0
550.0,13.217673557208654,0,0,0,0.099829865034534379,0.099829865034534379,0.099247953459871002,0
554.0,13.224919965729422,0,0,0,0.099792096381180473,0.099792096381180473,0.099090263542778001,0
558.0,13.232114241363448,0,0,0,0.099750523228405524,0.099750523228405524,0.098917650996478104,0
562.0,13.239257128875828,0,0,0,0.099705137597479482,0.099705137597479482,0.098730141815785849,0
566.0,13.246349357185320,0,0,0,0.099655930746056123,0.099655930746056123,0.098527764238894130,0
570.0,13.253391639810733,0,0,0,0.099602893157926517,0.099602893157926517,0.098310548743121631,0
574.0,13.260384675301703,0,0,0,0.099546014531807198,0.099546014531807198,0.098078528040323049,0
578.0,13.267329147654515,0,0,0,0.099485283769135069,0.099485283769135069,0.097831737071962771,0
582.0,13.274225726713574,0,0,0,0.099420688960838013,0.099420688960838013,0.097570213003852865,0
586.0,13.281075068559149,0,0,0,0.099352217373047599,0.099352217373047599,0.097293995220556026,0
590.0,13.287877815881902,0,0,0,0.099279855431717051,0.099279855431717051,0.097003125319454403,0
594.0,13.294634598344782,0,0,0,0.099203588706104587,0.099203588706104587,0.096697647104485210,0
598.0,13.301346032932768,0,0,0,0.099123401891078780,0.099123401891078780,0.096377606579543987,0
602.0,13.308012724290958,0,0,0,0.099039278788199014,0.099039278788199014,0.096043051941556601,0
606.0,13.314635265051452,0,0,0,0.098951202285520401,0.098951202285520401,0.095694033573220899,0
610.0,13.321214236149494,0,0,0,0.098859154336068372,0.098859154336068372,0.095330604035419389,0
614.0,13.327750207129279,0,0,0,0.098763115934924040,0.098763115934924040,0.094952818059303667,0
618.0,13.334243736439827,0,0,0,0.098663067094856408,0.098663067094856408,0.094560732538052139,0
622.0,13.340695371721317,0,0,0,0.098558986820433278,0.098558986820433278,0.094154406518302092,0
626.0,13.347105650082236,0,0,0,0.098450853080536638,0.098450853080536638,0.093733901191257504,0
