z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
283.0,12.553202176625375,0,0,0,0.0934669223562558,0.0934669223562558,0.0765167265622459,0
285.0,12.560244459250788,0,0,0,0.09358764156171552,0.09358764156171552,0.07691033376455797,0
287.0,12.567237494741757,0,0,0,0.09370701791172252,0.09370701791172252,0.0773010453362737,0
289.0,12.57418196709457,0,0,0,0.09382506109860328,0.09382506109860328,0.07768884656732325,0
291.0,12.581078546153629,0,0,0,0.0939417806069954,0.0939417806069954,0.07807372285720944,0
293.0,12.587927887999204,0,0,0,0.09405718571904396,0.09405718571904396,0.07845565971555753,0
295.0,12.594730635321957,0,0,0,0.09417128551942663,0.09417128551942663,0.07883464276266063,0
297.0,12.601487417784837,0,0,0,0.09428408890021406,0.09428408890021406,0.07921065773002124,0
299.0,12.608198852372823,0,0,0,0.09439560456557189,0.09439560456557189,0.07958369046088835,0
301.0,12.614865543731012,0,0,0,0.09450584103631066,0.09450584103631066,0.0799537269107905,0
303.0,12.621488084491506,0,0,0,0.09461480665428885,0.09461480665428885,0.08032075314806449,0
305.0,12.628067055589549,0,0,0,0.09472250958667533,0.09472250958667533,0.08068475535437993,0
307.0,12.634603026569334,0,0,0,0.09482895783007556,0.09482895783007556,0.08104571982525949,0
309.0,12.641096555879882,0,0,0,0.09493415921452758,0.09493415921452758,0.08140363297059483,0
311.0,12.647548191161372,0,0,0,0.09503812140737174,0.09503812140737174,0.08175848131515838,0
313.0,12.65395846952229,0,0,0,0.09514085191699934,0.09514085191699934,0.08211025149911047,0
315.0,12.66032791780777,0,0,0,0.09524235809648428,0.09524235809648428,0.08245893027850254,0
317.0,12.666657052859417,0,0,0,0.09534264714710207,0.09534264714710207,0.08280450452577559,0
319.0,12.672946381766982,0,0,0,0.09544172612174032,0.09544172612174032,0.08314696123025453,0
321.0,12.679196402112153,0,0,0,0.09553960192820422,0.09553960192820422,0.08348628749863801,0
323.0,12.685407602204794,0,0,0,0.0956362813324213,0.0956362813324213,0.08382247055548381,0
325.0,12.691580461311874,0,0,0,0.09573177096154831,0.09573177096154831,0.08415549774368984,0
327.0,12.697715449879391,0,0,0,0.09582607730698427,0.09582607730698427,0.0844853565249707,0
329.0,12.70381302974751,0,0,0,0.09591920672729251,0.09591920672729251,0.08481203448032971,0
331.0,12.7098736543592,0,0,0,0.09601116545103508,0.09601116545103508,0.08513551931052653,0
333.0,12.71589776896258,0,0,0,0.09610195957952228,0.09610195957952228,0.08545579883654006,0
335.0,12.721885810807203,0,0,0,0.09619159508948041,0.09619159508948041,0.08577286100002722,0
