z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
914.0,11.641501617398191,0,0,0,0.1,0.1,0.032531029216226325,0
918.0,11.644816664911255,0,0,0,0.1,0.1,0.03136817403988914,0
922.0,11.648117299128748,0,0,0,0.1,0.1,0.030200594931922804,0
926.0,11.651403644841702,0,0,0,0.1,0.1,0.02902846772544624,0
930.0,11.654675825227452,0,0,0,0.1,0.1,0.02785196893850532,0
934.0,11.65793396187735,0,0,0,0.1,0.1,0.02667127574748985,0
938.0,11.661178174823881,0,0,0,0.1,0.1,0.02548656596045147,0
942.0,11.664408582567185,0,0,0,0.1,0.1,0.02429801799032641,0
946.0,11.667625302101037,0,0,0,0.1,0.1,0.023105810828067133,0
950.0,11.670828448938268,0,0,0,0.1,0.1,0.021910124015687007,0
